@RELATION gaborfractal

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE a51 REAL
@ATTRIBUTE a52 REAL
@ATTRIBUTE a53 REAL
@ATTRIBUTE a54 REAL
@ATTRIBUTE a55 REAL
@ATTRIBUTE a56 REAL
@ATTRIBUTE a57 REAL
@ATTRIBUTE a58 REAL
@ATTRIBUTE a59 REAL
@ATTRIBUTE a60 REAL
@ATTRIBUTE a61 REAL
@ATTRIBUTE a62 REAL
@ATTRIBUTE a63 REAL
@ATTRIBUTE a64 REAL
@ATTRIBUTE a65 REAL
@ATTRIBUTE a66 REAL
@ATTRIBUTE a67 REAL
@ATTRIBUTE a68 REAL
@ATTRIBUTE a69 REAL
@ATTRIBUTE a70 REAL
@ATTRIBUTE a71 REAL
@ATTRIBUTE a72 REAL
@ATTRIBUTE a73 REAL
@ATTRIBUTE a74 REAL
@ATTRIBUTE a75 REAL
@ATTRIBUTE a76 REAL
@ATTRIBUTE a77 REAL
@ATTRIBUTE a78 REAL
@ATTRIBUTE a79 REAL
@ATTRIBUTE a80 REAL
@ATTRIBUTE a81 REAL
@ATTRIBUTE a82 REAL
@ATTRIBUTE a83 REAL
@ATTRIBUTE a84 REAL
@ATTRIBUTE a85 REAL
@ATTRIBUTE a86 REAL
@ATTRIBUTE a87 REAL
@ATTRIBUTE a88 REAL
@ATTRIBUTE a89 REAL
@ATTRIBUTE a90 REAL
@ATTRIBUTE a91 REAL
@ATTRIBUTE a92 REAL
@ATTRIBUTE a93 REAL
@ATTRIBUTE a94 REAL
@ATTRIBUTE a95 REAL
@ATTRIBUTE a96 REAL
@ATTRIBUTE a97 REAL
@ATTRIBUTE a98 REAL
@ATTRIBUTE a99 REAL
@ATTRIBUTE a100 REAL
@ATTRIBUTE a101 REAL
@ATTRIBUTE a102 REAL
@ATTRIBUTE a103 REAL
@ATTRIBUTE a104 REAL
@ATTRIBUTE a105 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
170.793197576, 130.419037917, 125.816716122, 105.547163179, 96.5409158341, 86.2641870887, 82.1764587212, 87.0811096466, 92.1767262925, 118.870386794, 102.653400232, 101.030926283, 102.321731542, 112.623855981, 124.91738765, 145.176482934, 150.055540075, 134.692373523, 136.546041581, 73.6454754646, 64.2751559271, 60.3357742324, 76.5372883312, 101.332438559, 134.075490557, 148.489683764, 133.751818639, 166.825362444, 107.758123797, 85.5134805954, 75.3103526126, 81.3875526578, 85.2223419422, 92.3068081436, 108.321074448, 112.654691997, 137.562187617, 123.024516486, 109.133304997, 100.26164739, 107.065328241, 110.794216964, 104.83847122, 111.117338158, 116.681461063, 148.438970332, 112.276823517, 97.3372983361, 75.9809615222, 79.3402491009, 88.9854656702, 85.7829820221, 88.5796171473, 98.9685053622, 147.383375403, 73.6363113328, 67.6924425604, 64.3022594261, 70.8030900757, 73.8706736741, 83.4008579623, 114.277446267, 117.373906258, 135.332844296, 125.01156688, 114.787157206, 102.870509121, 92.6033519056, 93.9213497849, 98.2094728292, 116.990768167, 126.494912537, 155.925441113, 114.640638443, 114.012986803, 94.9408643335, 83.063462992, 86.1896556443, 80.1617612749, 74.5798900789, 81.033240289, 2.54241072639e-14, 38.2149582192, -2.39447350836e-13, 73.40114369, -5.12923037377e-14, 105.38247741, 2.02338146238e-14, 41.2968387347, 1.62814206561e-13, 80.2366675992, -2.63122856836e-14, 116.598556217, 4.50066280902e-14, 49.9334312105, -7.53429978996e-14, 96.6321713435, -2.26540140813e-13, 139.391333577, 1.97619698383e-14, 41.6320635355, -3.3653635434e-14, 80.8722857015, -1.60538249361e-13, 117.51092432, 5
182.925626893, 102.123796659, 95.7517922353, 80.1404838344, 75.0628178672, 63.2984790082, 59.839351667, 67.3744794124, 79.7970925339, 137.31825606, 122.338905077, 116.247128258, 118.651142287, 123.945459902, 124.502879524, 125.236349988, 119.000162302, 127.472062563, 131.251434859, 72.9504662701, 77.3515877798, 81.5469539172, 94.2627850923, 105.272988459, 107.006972457, 103.886995667, 94.1359025773, 182.278999364, 76.0577298077, 63.8255140686, 46.9809323063, 57.07966725, 61.2155340762, 60.5790426038, 87.6196369348, 98.6229818944, 137.959697513, 105.927583117, 94.1757792542, 86.0266047177, 95.1179222618, 103.877896729, 111.864015507, 126.481204727, 140.680879539, 136.157870976, 80.4152218703, 91.8786636861, 82.6565506925, 87.0493552745, 87.749459035, 88.1486136358, 90.6160753961, 84.6453386047, 168.028378683, 44.2474378882, 70.4751420197, 55.2502132561, 71.1278033931, 71.6006728028, 55.7057134081, 81.0476198304, 60.3217607369, 123.161472659, 105.377641515, 126.374807491, 100.51796196, 96.8883669574, 95.2410113101, 89.309665206, 103.011661022, 96.6149463088, 145.226800936, 78.3089621156, 107.00864261, 79.8812424366, 82.6523525983, 75.2201452047, 56.8078369981, 63.6523834366, 49.6019817199, 5.94940763321e-14, 37.3216208098, -3.05283576196e-13, 71.987194239, -2.9531932455e-14, 103.585862515, 1.88668525247e-14, 52.8049939895, 1.82992510034e-13, 100.146503336, -4.06341627013e-14, 142.496968627, 5.63263628447e-14, 82.1795430913, -9.30512177727e-14, 161.246807142, -2.74399860473e-13, 234.556962652, 1.82492909673e-14, 49.0003487822, -4.50056658607e-14, 92.2804201583, -1.859901122e-13, 130.75450629, 5
153.978215507, 81.3409293409, 95.5189826589, 83.0935964603, 83.0480920199, 84.3319335803, 80.8925643818, 87.7829701525, 82.6464491092, 130.806522238, 95.2544449265, 114.007883331, 117.694978284, 136.947259061, 144.052601218, 144.089468786, 141.351547785, 116.028767472, 162.461838242, 71.8600214526, 77.4268468241, 70.3515969883, 91.7203101924, 95.0286587774, 89.4729845011, 105.952387851, 87.3387988258, 176.406290453, 85.5069934893, 69.6834474849, 55.377677355, 64.0865920678, 68.4137193366, 73.4823238724, 94.7755136919, 106.057700276, 153.306486836, 107.563077389, 106.501161574, 100.039742988, 118.876954761, 124.025965211, 120.223868687, 123.032080868, 115.146246317, 165.261330624, 87.9031001124, 89.4725698829, 76.0350364781, 86.5843763041, 86.3132439435, 78.0696622606, 85.6879771611, 81.4537419783, 157.083054843, 63.8473422596, 57.4066037419, 54.2942787232, 75.0751401247, 78.6093978422, 81.5030877539, 106.637824549, 96.572293539, 131.91784379, 106.392240158, 111.908588472, 103.291649513, 105.897646897, 106.888235118, 108.792524129, 118.974691756, 106.70167574, 160.495554619, 89.1444360722, 110.401663844, 87.5197326203, 86.8935564737, 82.9792209248, 68.2321938066, 77.3365430516, 67.2589026375, 3.92741394961e-14, 28.348209974, -3.31984439939e-13, 54.4227139966, -2.86992651866e-14, 78.1509363659, 2.18436380095e-14, 46.4221395625, 2.28678187497e-13, 86.8188085277, -2.43971509661e-14, 122.13446466, 6.25851367259e-14, 80.7075106568, -1.06327273375e-13, 158.461792725, -3.15611252411e-13, 230.589214861, 2.8237828742e-14, 46.7159792585, -4.43048375764e-14, 87.3045148656, -2.29732899371e-13, 122.768739358, 4
145.387767406, 100.639369492, 106.769273745, 85.8076211703, 81.6147527707, 74.7891209282, 69.5233636398, 68.1489115351, 65.3838196267, 127.544262116, 115.379209987, 113.531098668, 114.973687448, 118.080827595, 125.053278689, 131.681666157, 129.043072281, 116.700472375, 155.642671111, 74.0339020927, 56.8362797234, 60.5644158334, 69.7838515138, 85.6687085074, 109.147336977, 121.128816316, 116.264235118, 149.982464261, 87.4294828784, 74.3828986512, 65.8769308431, 70.9931785001, 73.4513243351, 78.6248196675, 97.1924339689, 109.673920503, 150.425853678, 127.189413865, 102.028326341, 84.8913098513, 95.2737056828, 90.9322008941, 83.0201073772, 99.6074357379, 113.976027614, 164.087291916, 126.147817624, 93.4075622731, 73.4861624065, 71.4786972042, 68.4167912435, 74.1541370696, 88.3486256353, 105.021519116, 136.092159057, 78.5454853969, 74.4432153501, 80.5722008163, 85.5671608203, 80.9982130515, 80.5196120886, 102.693244897, 108.868257121, 115.254958145, 108.977595513, 113.077789844, 113.823062583, 119.770025477, 102.072855203, 85.1736909126, 94.7697007644, 99.01018284, 139.172826998, 117.444415509, 111.223608368, 97.0426269925, 92.804706325, 80.8482765195, 70.5610578934, 71.153598977, 82.4241019876, 3.81916720471e-14, 42.934741359, -2.19824158876e-13, 82.7332351314, -4.5852210917e-14, 119.02964994, 1.40581990493e-14, 50.555519805, 1.42219569454e-13, 97.2642267864, -5.99520433298e-15, 140.354231825, 4.09477139696e-14, 71.8082007778, -6.81078457521e-14, 139.744103533, -1.98056631859e-13, 202.235784899, 1.25177646026e-14, 54.2929529272, -3.48332473976e-14, 105.058876653, -1.34225963677e-13, 151.984359656, 5
176.505337043, 107.118428369, 108.288277157, 87.0062248914, 77.1548084435, 64.9405831058, 50.5967382301, 51.792248582, 60.6658563019, 118.565527836, 114.643767164, 110.929502297, 105.121073765, 106.444743546, 119.127170908, 136.11644078, 133.812449049, 112.484408682, 136.754381342, 47.8833486764, 42.9657346795, 44.5744715708, 62.056983305, 93.2606547783, 129.696587093, 141.966047397, 111.937112872, 191.778622208, 92.3965850141, 71.3572140259, 53.4341085139, 51.7900737229, 58.1115188991, 64.1456319396, 79.3227822499, 101.032675489, 143.720290095, 109.413351286, 96.5336957737, 89.247185634, 94.2088564246, 103.574400318, 112.474417291, 120.932142087, 122.254048439, 141.637594248, 84.9059569296, 76.3612352336, 70.9984664139, 71.7602404195, 81.3962425117, 97.6322363557, 107.19641727, 99.5535074787, 160.495039693, 51.5311398877, 59.0792787534, 62.7761321123, 84.5222688807, 86.5056124052, 77.702943555, 83.4922367533, 77.1837038191, 117.881592267, 85.5400656599, 104.437804453, 115.337801774, 130.123722662, 124.616300652, 114.26213965, 106.168859188, 93.7436746324, 147.900981699, 75.8836130323, 91.9153165203, 90.3366663496, 93.5363553948, 87.2462566956, 75.7082895993, 74.5465696827, 62.5730122956, 4.6613754523e-14, 32.8924181161, -3.01505348466e-13, 63.2119317046, -5.05012698326e-14, 90.8012702664, 1.91392041105e-14, 49.0747965911, 1.99259012068e-13, 92.7013272598, -3.12805337188e-14, 131.598482768, 5.60826341964e-14, 80.4961619393, -9.44435502026e-14, 157.641939408, -2.73467880285e-13, 229.027050917, 2.44283759887e-14, 49.8927305908, -4.08267170071e-14, 94.3113199416, -1.91201221522e-13, 133.949043513, 4
192.50867632, 133.149789482, 119.398794051, 100.776198293, 93.142481397, 83.7771583308, 73.344209803, 74.2998920976, 98.4823108936, 123.485189538, 108.611753795, 118.11994912, 131.750355895, 146.024968953, 147.753249621, 134.131505266, 125.874680483, 115.762701847, 156.741604663, 88.7059472663, 72.6399755634, 77.0347089936, 94.7067226961, 106.825366819, 112.574176366, 117.807929551, 116.438681309, 195.576150817, 128.779949673, 105.525008337, 82.5599950683, 77.5690899537, 71.9897046613, 70.5586207507, 86.6842146853, 113.883169409, 141.947549966, 124.810129853, 118.583889242, 115.420900429, 122.838875859, 127.452543133, 123.221629488, 126.084331323, 134.094138353, 172.284232176, 110.656515003, 90.3527753667, 80.683159054, 88.9072200203, 94.5583148549, 93.9944945227, 104.425441374, 119.053548059, 192.30347011, 131.123875783, 110.086190036, 82.1918991189, 75.282187584, 70.9969025612, 74.5285571008, 98.5398764205, 126.412835138, 151.510260076, 136.106256746, 133.923158202, 122.195888191, 118.611150412, 111.923792769, 114.422870331, 122.053221949, 135.962728598, 172.384008667, 118.806870951, 116.577582527, 98.2364230685, 93.9206622398, 86.1666698086, 82.7891908237, 89.3209342847, 104.705745624, 4.67403893367e-14, 27.7047058611, -2.6575963652e-13, 53.1771390996, -7.37188088351e-14, 76.3044363761, 2.25097718243e-14, 36.667457189, 1.63258295771e-13, 70.0387013081, -3.25850457727e-14, 100.24745658, 4.77685382569e-14, 52.2248566139, -7.99223968256e-14, 101.9651814, -2.35083220251e-13, 147.844826506, 2.21767049169e-14, 33.6888366956, -3.26960680752e-14, 64.0447806035, -1.66422431391e-13, 91.4782269161, 4
175.346262641, 82.7613858805, 70.1440613661, 61.1484142152, 86.6693181093, 97.5790211254, 62.4093187158, 49.2065987513, 65.916988978, 117.117073337, 87.7635941142, 86.8020947417, 91.4195002243, 111.148666743, 124.663220061, 129.103553853, 125.435494226, 109.059363232, 164.070381101, 46.9094906506, 49.7915920336, 46.2448268994, 69.3952955228, 102.605119043, 117.502396975, 111.764528413, 82.8433382196, 168.492164801, 62.8467895372, 39.6189032315, 41.1180766997, 84.0193554953, 103.547367399, 70.1231924398, 83.4047703055, 99.3554276145, 113.131254513, 96.625380186, 91.1040511765, 94.2710529468, 108.814773679, 112.137474638, 111.227902044, 116.060621614, 109.20239041, 159.344276875, 68.1220020048, 75.461712805, 68.3336397518, 72.9803074593, 95.3118256062, 107.813488504, 87.2940623464, 53.6307360784, 137.273361755, 60.0300710801, 49.1352717539, 55.4194001733, 100.251521898, 113.388212644, 74.4758486994, 83.747365257, 75.5757827367, 100.942387598, 114.994380614, 124.959800253, 110.142585582, 96.5808668408, 91.0929287945, 86.4433880103, 91.5912921092, 82.0996206401, 123.151244018, 67.1531122494, 93.5159191876, 87.1662320504, 84.4233167753, 108.19889684, 113.799413632, 77.1383107439, 37.560343023, 2.46469511467e-14, 47.1593952996, -2.78332912274e-13, 90.58330715, -7.43849426499e-14, 129.969501584, 2.33146835171e-14, 53.6521687406, 1.83797421727e-13, 103.045529026, -3.00870439673e-14, 148.337643643, 5.28908514208e-14, 73.3078816195, -8.6772169311e-14, 143.064182938, -2.65312077863e-13, 207.4368164, 2.33424390927e-14, 53.7652507813, -4.02455846427e-14, 103.420096239, -1.84185999785e-13, 149.007039208, 5
142.616347772, 97.8180312128, 86.1858436388, 66.1987456352, 68.4552672027, 64.4209386404, 58.848438764, 64.5064214176, 76.1371980657, 143.663167884, 102.420849463, 96.2807038144, 89.069738057, 97.2732651823, 99.9886870368, 98.0353467369, 107.708366293, 114.093574479, 133.828892571, 39.1817006123, 40.5657838919, 32.8661099054, 50.5104184182, 54.6319940317, 37.3489054481, 50.2348709107, 53.1785457347, 141.144086526, 68.0965581161, 57.6493230911, 54.2587991755, 71.0002728655, 72.5983254638, 64.8232405964, 78.5420264641, 86.2160381201, 136.579017904, 106.248697221, 115.839690803, 105.411261932, 123.753131748, 119.570635745, 89.7947330666, 94.6800579714, 93.7664624481, 136.079920797, 54.9655743014, 81.6608977736, 61.6324417367, 87.1848505298, 83.031028711, 37.2570353338, 47.3546567076, 35.8799727817, 122.794655212, 48.95921225, 73.4577277044, 78.4127500339, 91.080499834, 80.5062733508, 46.9778853415, 54.392215802, 51.3680771029, 106.729435701, 79.877723467, 115.851109251, 119.591263735, 138.042654826, 129.969988037, 81.9955636037, 82.3282364094, 62.7938524137, 117.599908527, 34.9574551609, 68.796663274, 61.7991233636, 92.7789125172, 94.49919501, 57.633086128, 60.7164795486, 27.8720865858, 5.0258408546e-14, 33.9824852992, -3.94531629588e-13, 65.4088381174, 8.77076189454e-15, 93.9940200258, 2.92821322745e-14, 54.1424995214, 1.9900053827e-13, 101.817836217, -5.67740299218e-14, 143.900074665, 6.12825762358e-14, 91.9004003281, -1.01301779465e-13, 180.324723814, -3.10563207095e-13, 262.26803728, 1.95538030212e-14, 54.4573362299, -4.35346203531e-14, 102.421574435, -2.09693373776e-13, 144.760849519, 4
175.401503421, 129.355044439, 119.04480185, 106.972350154, 100.193428127, 83.1885152249, 60.0324635338, 63.7785258484, 98.8588878492, 124.967953946, 120.357190778, 126.353637129, 132.29927408, 133.696247253, 134.822816326, 129.052798835, 125.089632016, 121.066223368, 176.172836264, 84.7797140817, 68.1325113561, 69.5212910923, 84.8425231383, 99.4583861348, 113.965865306, 126.225992608, 122.203895656, 193.312706942, 124.696628836, 95.8123627389, 78.8869567435, 76.2792920433, 73.5727954728, 72.1788358595, 85.4351451426, 124.941371974, 152.3258101, 134.63102368, 123.483948525, 114.75121211, 117.880409669, 117.022306246, 120.860121892, 129.60531488, 146.868508978, 192.972309145, 115.824875044, 92.9724613006, 76.8541484245, 76.4391109062, 77.0417877434, 85.8142181074, 105.974761184, 126.300389392, 163.652722034, 84.4416458633, 70.8670409387, 59.7784526883, 65.6387752668, 82.4141887043, 115.461022573, 138.204435893, 133.333578477, 135.783693593, 109.561121943, 97.8697287758, 94.6418611882, 99.9858526473, 112.595152175, 140.085362763, 154.251348557, 153.071168969, 179.126192921, 108.746753147, 90.3812958175, 77.2751774631, 73.8784730919, 80.7420816078, 92.3121958847, 113.071623617, 122.945267497, 3.42365025219e-14, 26.7981604102, -2.23321361403e-13, 51.4048628307, -5.16808817963e-14, 73.8022261464, 1.79439796355e-14, 32.1878563625, 1.38417055595e-13, 60.746888452, -2.65620858642e-14, 86.3701155655, 4.04742428808e-14, 52.649945249, -6.72198299627e-14, 102.943048835, -1.98750521249e-13, 149.44677989, 1.79162240599e-14, 36.7820233445, -2.79082312815e-14, 70.1236306924, -1.40054634556e-13, 100.254613999, 1
183.168120685, 101.121466002, 104.728011571, 90.8553488309, 80.5136611236, 67.0606789738, 49.5355105738, 41.3245425475, 48.3775221778, 98.1793539201, 101.401165685, 117.681262257, 129.988404374, 140.394818385, 136.354761572, 130.024746266, 115.336387327, 100.439990208, 144.800985464, 50.3341286774, 46.9434123745, 49.9632268676, 65.4134229443, 75.5257511916, 92.6046865901, 107.074283117, 102.338668401, 213.297184251, 92.7981547522, 77.8166243755, 66.9281320219, 67.0712244243, 69.1000093431, 69.1504157193, 76.2045378484, 90.8577920228, 132.390245007, 123.190361272, 122.218704595, 122.80719349, 124.255502386, 121.30428691, 114.899383104, 113.25109209, 116.974801002, 172.546281924, 93.7396018383, 80.9027029055, 71.4510115408, 70.2058703774, 67.7231818995, 61.7709122479, 72.4556030716, 88.3732268282, 202.106694526, 56.7835514098, 66.1331275444, 57.6064396695, 62.0629291557, 70.7099597751, 83.2217052756, 100.888216811, 90.2719384249, 118.598136229, 114.48076644, 118.598911875, 114.820737144, 107.561169937, 103.74511165, 108.271594656, 106.565533154, 102.116894403, 162.937110895, 100.64247106, 107.193833314, 83.3362255859, 70.0678594564, 58.6792760879, 48.8927026451, 49.8963441438, 49.7949117838, 3.6248781754e-14, 22.1230053219, -2.48162601579e-13, 42.8945788989, -4.64073224293e-14, 61.9203018196, 1.49394385751e-14, 25.8904366781, 1.46771483855e-13, 49.7457524882, -2.72004641033e-15, 71.5649379984, 4.14169024597e-14, 36.866932303, -6.96925156474e-14, 72.1414949875, -2.03033661932e-13, 104.712630345, 1.78954073782e-14, 25.7524201597, -3.39867023413e-14, 49.5256940171, -1.46577194826e-13, 71.2956138026, 2
161.11672209, 132.78663868, 152.639327043, 135.13565398, 105.596015774, 80.1028117483, 61.0291007043, 56.689493361, 69.5013996025, 107.506800429, 114.073109699, 148.01678851, 151.480578288, 137.887604717, 121.17569188, 104.443063252, 104.375090923, 97.7074133504, 181.848985557, 80.7471168078, 74.1836106678, 74.8949115159, 88.0256029824, 100.544730021, 109.40818976, 127.996262718, 131.570258237, 182.73571637, 123.199335088, 114.237845064, 96.7246025697, 82.6573157599, 76.3102161761, 70.4087616673, 81.9282614325, 106.393050669, 124.607332658, 118.766555545, 126.225166355, 117.3691473, 119.30746681, 118.572877037, 101.794807965, 108.826740866, 111.728393768, 198.679586604, 112.918996719, 96.6352978835, 82.7166002425, 79.5562045372, 83.9913708122, 80.6609087531, 96.3392914714, 118.629825409, 182.923761083, 100.292773018, 92.1590507036, 94.8385123712, 95.8708588852, 95.4287516582, 89.867573909, 98.7789224224, 118.306154901, 139.42725011, 112.678851436, 111.782258062, 113.199564172, 125.969563964, 122.251728906, 101.358222271, 104.191397031, 112.145833732, 187.48386667, 121.560726314, 108.354344588, 100.856729179, 96.250206397, 92.6682201317, 82.5833069832, 79.5536578562, 89.7833530643, 2.47857290248e-14, 23.4900823946, -2.2859492077e-13, 45.1532022614, -5.72319969194e-14, 64.8543457553, 1.77080572428e-14, 28.742594447, 1.36377020787e-13, 54.8647129029, -2.42028619368e-14, 78.4995880988, 3.9489678888e-14, 40.302041592, -6.67614834943e-14, 78.8901121579, -1.97058298498e-13, 114.552513641, 1.85407245112e-14, 26.1568777865, -2.85049761573e-14, 49.669104231, -1.38111744263e-13, 70.8893318356, 2
153.605151268, 102.155856472, 124.506238933, 108.114532407, 94.9072506497, 71.8869585163, 39.2691209895, 40.6716704114, 36.8812232514, 96.5436073197, 119.023255642, 157.169343267, 158.79150789, 129.462872229, 99.082807807, 80.7444506955, 94.388744944, 88.0244802319, 169.926870351, 64.6381867743, 68.6119217096, 64.898101737, 77.2190992455, 75.8524700673, 74.6881945754, 107.890175636, 105.857757794, 188.06440341, 96.2444330331, 84.1385391478, 75.992340424, 65.023997385, 55.4518533884, 51.6586125257, 66.9788236517, 88.1810789406, 115.544614939, 114.33600381, 125.210985553, 130.307039912, 122.877325188, 105.52739205, 94.0995269462, 108.2684729, 106.543035195, 184.611989877, 93.9579810991, 67.9966474597, 63.5640384946, 66.6145579292, 62.8598383917, 65.3403013791, 88.816545767, 111.251490803, 187.127804645, 83.0637088062, 72.5246512228, 56.7500072613, 54.7330053288, 55.2387985553, 70.8856098696, 100.784841567, 111.331630163, 135.975910641, 106.919229034, 94.8872944473, 90.9425437063, 94.697502942, 97.7720806773, 108.021202682, 127.441840655, 121.496486113, 186.776577963, 103.969781656, 79.0122356322, 63.956532604, 60.2121871311, 62.3334123118, 66.3646111356, 89.1008956043, 104.798307738, 1.92346139016e-14, 30.8207154311, -2.0106138976e-13, 58.5897733018, -4.15778522722e-14, 83.6804478043, 1.70627401097e-14, 41.9635625203, 1.29243837854e-13, 81.224027482, -3.3431590829e-14, 117.694228152, 3.73574868956e-14, 59.7281446137, -6.25492496339e-14, 116.350477395, -1.8322539666e-13, 168.433080344, 1.67019176267e-14, 43.8341128565, -2.4910629115e-14, 84.9486678882, -1.32505117989e-13, 123.084345474, 2
160.701761134, 116.815213067, 134.020783518, 118.122579008, 79.765786211, 53.9129035168, 35.4574405326, 38.7134492608, 54.3082946786, 108.086391747, 117.009038691, 153.332542051, 158.014907318, 132.183486302, 106.410165706, 100.733354684, 107.8695076, 104.010118666, 174.44454488, 63.7017053149, 60.1872798536, 59.8286407349, 69.7664152909, 75.6236868168, 91.3189802829, 114.703637806, 115.074847164, 183.043927656, 104.385859469, 93.5890170404, 81.4834272561, 67.0795951103, 60.5435756429, 56.5207119162, 79.0800836506, 108.088966817, 131.260317725, 116.243857699, 131.212738395, 125.204331081, 118.082665329, 109.648215239, 97.7308068858, 114.763383052, 120.276326984, 205.471898643, 103.089015707, 83.6926316346, 66.4488104823, 67.0633014255, 67.0715480873, 66.5853122209, 90.7845581661, 114.215687241, 203.164193662, 109.33133963, 81.1636506415, 59.9653725338, 59.3818981597, 64.6159160771, 74.0131758666, 105.433393534, 132.230286779, 153.446534672, 133.130331064, 116.04841582, 100.153942208, 104.756187687, 106.256352169, 99.9312002931, 114.300251266, 131.40863625, 204.590949212, 133.411146771, 107.687115125, 78.6522499447, 73.0983840556, 68.8419091977, 64.8954739534, 83.2205471488, 109.783808048, 1.16295861829e-14, 22.5667241309, -1.98688288044e-13, 43.5284693975, -2.32036612147e-14, 62.6565721438, 2.22634410907e-14, 33.2014254041, 1.34114941375e-13, 63.1198343252, -1.57235335863e-14, 89.9759791345, 3.89845219908e-14, 52.5778784748, -6.41550072615e-14, 103.124947179, -1.83211302032e-13, 149.926753561, 2.0868723416e-14, 32.0106016831, -2.94417268343e-14, 60.5698931865, -1.28549948464e-13, 86.0890581002, 3
175.383588082, 113.698799853, 112.026819423, 99.5498256488, 89.5737472282, 83.3920835446, 69.2553924696, 62.9337537713, 65.4260460994, 104.850275985, 96.7911373471, 109.095593746, 122.758134526, 136.548437295, 148.419164178, 142.451420956, 136.207306174, 106.395185374, 167.058043065, 65.867221964, 57.6742503886, 64.4468122181, 83.9321753481, 101.34670092, 113.78526961, 130.151507559, 107.578141316, 207.854016436, 111.796977448, 78.6551726288, 65.7178023354, 67.4139723101, 66.6740294794, 61.5317051461, 69.082735081, 100.532918209, 133.831092398, 115.029388524, 103.894788629, 107.651882959, 121.502060837, 123.071570156, 120.805995184, 126.735267332, 118.544601755, 190.242957635, 94.856563873, 67.9697808254, 65.2226971171, 73.2944646217, 75.0174687737, 82.280975917, 99.7214447924, 100.547585204, 185.389660278, 84.3187595648, 64.8223399685, 54.7923635441, 67.2915945036, 75.9792141478, 82.0094133374, 100.459417234, 116.47729714, 130.669401201, 115.431915163, 106.100727598, 106.123432174, 113.152121599, 111.8585361, 112.481687944, 115.750774862, 115.144077971, 185.512746465, 103.412722175, 97.0630244828, 86.6991144332, 77.4006812517, 68.9075580677, 67.1528801279, 73.5802968665, 78.6846064367, 1.87350135405e-14, 21.233234857, -2.33674191108e-13, 40.9632395071, -7.05824287905e-14, 59.0057016742, 1.96648253237e-14, 25.9350782332, 1.45897183224e-13, 49.5038013712, -2.50077736297e-14, 70.9153163951, 4.16189977447e-14, 40.3280730732, -7.00977904194e-14, 78.8344733582, -2.06220240537e-13, 114.344280347, 1.85823578747e-14, 28.5648528882, -3.05797054345e-14, 54.9086440467, -1.42622025301e-13, 78.9361998895, 3
